860020658;Congregacion de Hnas de la Caridad de Santa Ana;;Teusaquillo;Tv 20 #59-52;4.641199, -74.071283
860010525;Hijas del Corazón Misericordioso de Maria - Hogar Betania;QUInTA RAMOS;San Cristobal ;Calle 11 Sur # 7A 29;4.579995, -74.087363
830065150;Asociación de la Tercera Edad Barrio Estrella del Sur - Localidad  19 ASTEBES   ;ESTRELLA DEL SUR ;Ciudad Bolívar;Calle 75 # 18 D - 57 Sur;4.542345, -74.143293
808000505;Parroquia San José Pandi Cundinamarca;Las Quintas - Pandi - C/marca;Ciudad bolivar;Carrera  5 # 2 A - 51;4.579831, -74.226478
900065588;Fundacion Centro de Apoyo Integral La Luz del Mundo ;Santa Rita;Puente Aranda ;Calle 138 A # 152 - 32;4.745899, -74.124114
860010525;Hijas del Corazón Misericordioso de Maria - Hogar Betania;QUInTA RAMOS;San Cristóbal ;Calle 11 Sur # 7A 29;4.579995, -74.087363
830137199;Asociación para el Adulto Mayor Jardin de la Sabiduria;;San Cristóbal ;Calle 78C #17J-64 Sur;4.538666, -74.141290
830078348;Corporacion para el Desarrollo Comunitario y la Promocion Cultural colombia Crece ;Vista Hermosa;Ciudad Bolivar;Transversal 18 J # 71 23 Sur;4.575460, -74.241823
900260714;Fundación por un Mundo nuevo;Perdomo Alto;Ciudad Bolivar;Transversal 73 D Bis # 66-92 Sur;4.631281, -74.140715
900142108;Centro de Desarrollo Integral nueva Vida;Bosa Betania;Bosa;Carrera  78 Bis # 49-49 Sur;4.696744, -74.097049
900319577;Fundación Ejemplos de vida;LA CORUÑA;Ciudad Bolivar ;Callee 59 A  Bissur  # 48 B 42;4.621632, -74.188200
830077376;Asociacion comunitaria de vecinos del barrio Santa Marta;Santa Marta;Usme;Calle  68 C Sur # 1 - 80 Este;4.526346, -74.116631
900791229;Corporacion sin limitesAfroColombiano-CORAFRO;Chuniza;Usme;Carrera  2 Este #6 - 05;4.589806, -74.072129
900505195;Fundacion casa misionera de Restauracion la Roca de Sion;Patio Bonito;Kennedy;Carrera  94 D # 40 Sur - 15;4.642767, -74.174933
900399159;Fundacion hechos para Trazcender;San Antonio Engativá;Engativá;Ac 63 #111-31 ;4.701382, -74.133225
900263084;Fundacion Fer el Buen Samaritano;nueva Granada I Sector - Bosa;Bosa;Calle 70 B Sur # 77 M - 27;4.652850, -74.056695
800065181;Asociacion de Padres Usuarios Y Madres Comunitarias LUÍS LÓPEZ DE MESA;Colinas;Rafael Uribe;Calle 32 A Bis A # 14 D - 16 Sur;4.572625, -74.108976
830131383;Fundación Casa de Apoyo en Excelencia;SPRInG;Suba;Calle 144 #52-44;4.727410, -74.055159
900058584;Parroquia San Pedro Julian Eymard - Bella Flor;El Paraiso;Ciudad Bolivar;Carrera  27 C # 71 H - 11 Sur -Paraiso;4.663664, -74.068578
900540651;Fundacion mi primera huella feliz;Bosa - Chicó;Bosa;Calle 67 # 88 - 07 ;4.691188, -74.110787
830012978;Childrens Vision  InT  InC;;Rafael Uribe;Carrera  30 #35-46 Sur;4.594780, -74.116551
830094841;Asociación Alianza ProVida Digna - APROVID;SAn LUIS  COLMEnA;Ciudad Bolívar;Diagonal65 BIS A #18Q-37 SUR;4.556928, -74.145514
800161819;Asociación  el Señor de Los Milagros;STA FE;Santa Fé;Carrera  19 #21-48;4.614647, -74.080663
860021793;Asociación Parque El Canada;SAnTA InES;San Cristóbal ;Carrera  5 Este # 28 A - 20 Sur;4.584032, -74.072871
900256303;Corporacion la Luz de la Esperanza;Caracol;nn/A;Calle 35 Sur # 93 B - 02;4.580256, -74.117288
900262945;Fundacion Gerontologica Años Dorados;Modelia;Fontibón;Carrera  81 C # 22 C - 22;4.663103, -74.127561
860006148;Corporacion Educativa Social de Soacha;;Soacha;Calle 13 #12-26;4.602358, -74.079254
900365847;Fundación Siloe;Modelia;Fontibón;Calle 23 B # 75 - 90;4.663621, -74.123667
900080521;Fundacion Sembrando con Amor ;La Gloria;San Cristóbal ;Diagonal. 43 A Sur # 6 B - 44 Este ;4.623437, -74.167122
860010457;Hermanas del niño Jesus Pobre-00 - Andres Fey ;BOYACA REAL;Teusaquillo;AV. BOYACA #66A-61;4.681706, -74.099464
900091485;Fundacion Siervos de Jesus n° 2; Luís Carlos Galán I Sector (Altos de Cazucá);Ciudad Bolívar;Carrera  20B SUR # 45-16;4.633655, -74.072619
860010516;Orden de Religiosas Adoratrices de Colombia - ciudadela maria micaela;;San Cristóbal ;Carrera  9 #28-29 SUR;4.590669, -74.082613
860011048;Concilio de las Asambleas de Dios de Colombia - Cielos Abiertos;;Chapinero;Calle 68 # 14 A - 60;4.655587, -74.064175
900311662;Fundacion Para la Vida y la paz- Funvipaz Cazuca;el Espino;Ciudad Bolívar;calle 68B Bis #o,77-10;4.579887, -74.178710
900171089;Fundación Taller de Mis Sueños;BELLA FLOR;Ciudad Bolívar;Calle 71C SUR #27-28;4.552342, -74.158358
900390162;Fundacion AnA apoyo a niños discapacitados y adolecentes;Balmorar;Soacha;carrera 73 Bis #55-16;4.674534, -74.106883
900624492;Fundacion Infantil Pedagogica Maria Isabel;Bosa nueva granada;Bosa;calle 70 sur #o,78c-35;4.602940, -74.191859
860014310;Congregación Dominicas de nuestra Señora del Santísimo Rosario - Hogar Fray Martín de Porres;Canaima;Usaquén;Carrera  21 #o 196 A - 12;4.774324, -74.041046
900064486;Fundación Cabecitas;Suba Casa Blanca;Suba;Calle 146C # 75D - 70;4.738018, -74.073927
800142051;Asociación nueva Modalidad Semillitas;Bachue 2;Engativá;Carrera  95D # 88-35;4.715653, -74.102541
900325357;Fundación sant egidio colombia ;Cataluna;Chapinero;Tra 5 #42-65 Ap 201;4.629809, -74.063397
900330674;Fundación Pedagogica para una Infancia Feliz - Moises;Bachue 1 sector;Engativá;Calle 83 # 95-29;4.711081, -74.104769
830047295;Fundación TEO Terapeútica de Colombia;Lagos de Suba;Suba;Calle 130A # 103A-02;4.731769, -74.099558
900291026;Fundación mi hogar asuncionista ;Santa Sofia;Barrios Unidos;Carrera  28 B 77 - 55 ;4.670120, -74.067797
900191617;Fundacion Padre Damian;Simon Bolivar;Barrios Unidos;Calle 78 # 62 -23;4.677699, -74.078356
800014683;Parroquia nuestra  Señora de las Mercedes;;Martires;Calle 12 B # 27-64;4.611677, -74.090552
860019014;Orden Hospitalaria de San Juan de Dios;GRAn COLOMBIA;San Cristóbal ;Carrera  8 #17-45 SUR;4.604512, -74.073121
830103677;Obra Social Mornes;La Estrella;Ciudad Bolivar;Calle 73 SUR # 18F - 32;4.544687, -74.146198
900963439;Fundacion nueva Generacion de Conquista n.G.C.;San Rafael;Ciudad Bolívar;Calle 81 G bis sur #18C - 27;4.533145, -74.144485
900068859;Fundacion niños Invisibles;Castilla;Kennedy;Carrera  74 # 7F- 29;4.637311, -74.140487
900082531;Fundacion Colombia Social Vida;Aayacucho;Kennedy;calle 34sur #79-15;4.628761, -74.153093
830104286;Fundacion OnG PTL Programa Tejiendo Logros;Teusaquillo;Teusaquillo;Carrera  16 # 33A-21;4.622871, -74.071414
900978823;Fundacion Tejer Vida;Qurigua;Engativá;Calle 82 # 92 - 43;4.707684, -74.104378
860014805;Asociacion Sociedad de San Vicente de Paul Bogota;Quiroga;Teusaquillo;Calle  41B sur # 23C ;4.579311, -74.123010
900938579;Fundación Santa Maria de los Robles;Caracoli;Ciudad Bolívar;Calle  77sur # 75 - 23;4.572873, -74.175045
800025203;Comunidad Siervos de la caridad Obra Don Guanella ;Santa Isabel ;Los Martires;Carrera  27 # 1A - 04;4.595923, -74.102166
800116540;Asociación de Padres usuarios de Hogares de Bienestar del Barrio Pinar del Rio ;El Amparo;Kennedy;Calle  41 A Bis Sur #81 D - 46;4.628461, -74.164274
830504284;Fundacion Catalina Muñoz;Santa Isabel;Mártires;Calle  5c # 29-34;4.605556, -74.097824
900691039;Asociación Internacional El Taller del Maestro;Santa Fe;Mártires;Calle 22 #17 - 41;4.612801, -74.077982
900051220;Asociación de damas salesianas  centro mamá margarita ADS-CMM ;La cita ;Usaquén;calle 170 # 7-60;4.747026, -74.023640
900050702; Asociación Fraternidad Internacional de jóvenes de Colombia;;Engativá;carrera 122 A Bis #70A-23;4.717987, -74.137167
830136143;Hogar gerotologico Canitas de nazareth;San Jorge - Suba;Suba;Calle 136 # 98 A - 12;4.736890, -74.091926
900695276;Fundación Proyecto el Ser Social;Santa Ines;Bosa;Calle 70B sur # 89A-67;4.626887, -74.199205
900499361; Pan para todos;Isla del Sol;Bosa;Calle 67 # 62-64;4.590346, -74.152641
830132650;Asociacion  Futuro para todos sede -TEJIEnDO FUTURO PARA TODOS;bosa villa sonia;Bosa;calle 57B sur # 86-40;4.621067, -74.184412
900376067;Fundacion Simmon - Sinergias Integradas;Tierra Linda;Suba;Calle 127a # 46 - 06;4.709051, -74.055509
900479761;Fundacion FER;Las Flores;Suba;Carrera  108a # 140 - 48;4.743877, -74.099883
900851822;Fundacion Tu Puedesen Casa;Las Cruces;Santa Fé;Calle 1D Bis # 5A - 29 i#t 2;4.587819, -74.079482
900868821;Fundacion Dentos Sembrando Sonrisas;Villa Elisa;Suba;Carrera  93Bis #133 - 18;4.733028, -74.087754
900216965;Fundación la Tia Loren;;Engativá;Carrera  114 #152 B-80 Alme#dros;4.756946, -74.098446
900100362;Fundacion FUnDEM para la EsCalleerosis Multiple y Otras Enfermedades;San Luis;Usaquén;Carrera  21 # 63 - 75;4.651518, -74.070409
900964587;Fundacion los Sueños se Cumplen;UnE;Soacha;Carrera  3 # 4 - 54;4.706734, -74.229418
800116540;Asociación de Padres usuarios de Hogares de Bienestar del Barrio Pinar del Rio ;El Amparo;Kennedy;Calle 41 A Bis Sur #81 D - 46;4.628454, -74.164282
900989512;Fundación Devoción al Corazón de María ;Ciudad Berna;Antonio nariño;Carrera  11 # 7 - 07 Sur;4.578996, -74.086724
860056735;Asociación Amistad y Servicio AMYSER;Cedritos;Usaquén;Calle  145 # 9 - 71;4.722873, -74.033433
844004702;Fundacion 3DC Derecho, Dignidad y Desarrollo por Colombia;Engativa;Engativa;Transversal 73A # 82-30 i;4.701816, -74.089854
900573067;Fundación Gerontologica Hogar de Maria;normandia;nn/A;Cr 75 # 54 - 13;4.676472, -74.109153
900183551;Centro de investigacion en salud integral y bienestar socio economico - CISBE;Kennedy - Central;Kennedy;Calle 39 Sur # 78 G - 35;4.621424, -74.153951
830133982;Parroquia Jesucristo Pan de Vida;Isla del Sol;Tunjuelito;Calle 67 B # 62 - 35;4.670353, -74.085324
830003252;Fundación del Quemado;Villas;Suba;Calle 128 B # 59 B - 20;4.717911, -74.072939
800043131;Parroquia San Anselmo;La Gaitana;Suba;Carrera  126 # 134 - 88;4.742647, -74.108247
900214704;Fundación Colombia Chiquita - FUnDACOLCHI;Suba - Santa Cecilia;Engativá;Calle 132 D # 159-18;4.740452, -74.129177
900570162;Fundacion mis canitas doradas;J. Vargas;Barrios Unidos;Carrera  66 # 67 D - 34;4.674301, -74.086192
900442811;Fundación amiguitos Royal;g;Usaquén;Callee 185 # 8 02;4.761686, -74.029150
900785688;Fundación lupus colombia;Portales norte;Suba;Carrera  58 # 167-58;4.750398, -74.058878
900870072;Fundasol 126;kennedy central;Kennedy;Calle 40g sur # 78d - 21;4.619671, -74.155103
830086457;Fundacion para el Desarrollo Integral de la Mujer Siglo XXI;Ismael Perdomo;Ciudad Bolívar;Calle 64A #71F-32 sur;4.586578, -74.165394
900144943;Fundacion Amigos de la Salud Virgen de Manare;Chapinero;Chapinero;Carrera  16 #59 -  23;4.646816, -74.067475
800116540;Asociación de Padres usuarios de Hogares de Bienestar del Barrio Pinar del Rio ;El Amparo;Kennedy;Calle  41 A Bis Sur #81 D - 46;4.628454, -74.164282
833063582;Asociación Colombia de Enfermos Hepáticos y Renales       ;La Estrella;Ciudad Bolívar;Carrera  24 # 27 - 26;4.621909, -74.080737
860056735;Asociación Amistad y Servicio AMYSER;Cedritos;Usaquén;Calle 145 # 9 - 71;4.722873, -74.033433
844004702;Fundacion 3DC Derecho, Dignidad y Desarrollo por Colombia;Engativa;Engativa;Transversal 73A # 82-30 int 6 apt 219;4.701816, -74.089854
900183551;Centro de investigacion en salud integral y bienestar socio economico - CISBE;Kennedy - Central;Kennedy;Calle 39 Sur # 78 G - 35 ;4.621424, -74.153951
